date,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_+300_CO2,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_+300_CO2
2022-02-06 04:00:00+00:00,10,8,0,0,2,0,0,0,7,0,1,2,2,2,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 05:00:00+00:00,3,1,0,1,0,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 06:00:00+00:00,2,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 07:00:00+00:00,3,1,1,0,1,0,0,0,2,1,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 08:00:00+00:00,5,4,0,1,0,0,0,0,4,0,1,0,2,1,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 09:00:00+00:00,16,7,0,6,2,0,1,0,13,1,0,2,7,1,8,0,0,9,2,1,3,2,1,0,0,5,0,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,4,1,0,0,5,0,0,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 10:00:00+00:00,41,16,0,18,3,2,2,0,35,1,2,3,17,2,21,1,0,20,12,1,5,2,0,0,0,16,0,3,1,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,1,0,11,1,1,0,8,1,1,9,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 11:00:00+00:00,67,21,0,33,4,3,6,0,56,4,4,3,31,10,24,1,1,37,16,6,9,3,2,1,0,30,2,2,3,17,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,4,19,16,5,3,0,50,3,3,14,31,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 12:00:00+00:00,49,21,0,16,10,1,1,0,37,2,2,8,24,2,23,0,0,47,23,3,12,4,1,4,0,40,4,0,3,28,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,27,11,14,18,10,9,0,60,8,5,16,37,7,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 13:00:00+00:00,26,11,1,8,2,2,2,0,21,2,1,2,9,4,13,0,0,56,26,3,12,5,7,3,0,47,1,4,4,33,4,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56,21,1,9,18,2,5,0,33,3,3,17,21,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 14:00:00+00:00,32,10,1,11,5,2,3,0,22,3,2,5,15,2,15,0,0,48,29,2,11,4,0,2,0,40,2,2,4,20,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,2,16,13,1,3,0,34,7,2,11,25,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 15:00:00+00:00,64,37,0,19,5,1,2,0,56,2,1,5,35,2,27,0,0,20,9,1,7,2,1,0,0,17,0,1,2,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,1,17,8,4,3,0,26,1,3,8,15,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 16:00:00+00:00,79,39,0,29,5,4,2,0,68,2,4,5,35,7,37,0,0,15,7,2,3,2,1,0,0,11,1,1,2,6,2,7,0,0,2,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,8,3,0,3,2,0,0,0,5,1,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 17:00:00+00:00,46,28,1,10,2,4,1,0,35,3,6,2,23,8,15,0,0,11,6,0,3,1,1,0,0,9,1,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,1,6,9,1,0,0,10,0,1,9,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 18:00:00+00:00,17,9,1,2,4,1,0,0,12,1,0,4,4,3,10,0,0,9,5,1,1,0,0,2,0,8,1,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,3,1,2,0,9,0,0,3,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 19:00:00+00:00,15,8,1,3,0,2,1,0,10,2,3,0,7,2,6,0,0,9,5,0,0,3,0,1,0,4,1,1,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,2,1,0,4,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 20:00:00+00:00,9,6,0,1,2,0,0,0,8,0,0,1,2,0,6,1,0,4,1,0,0,0,1,2,0,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 21:00:00+00:00,3,1,0,0,1,0,1,0,2,0,0,1,1,0,2,0,0,4,2,0,1,1,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 22:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06 23:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 05:00:00+00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 06:00:00+00:00,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 07:00:00+00:00,7,3,1,1,1,1,0,0,2,3,1,1,1,2,3,1,0,5,4,0,0,1,0,0,0,2,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 08:00:00+00:00,18,10,1,3,3,1,0,0,14,0,1,3,6,0,12,0,0,11,7,0,0,2,0,2,0,6,0,3,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,3,0,0,0,3,0,1,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 09:00:00+00:00,22,15,0,2,4,0,1,0,15,1,2,4,4,1,17,0,0,19,13,2,1,1,2,0,0,15,1,2,1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 10:00:00+00:00,23,15,0,2,0,4,2,0,20,2,1,0,12,0,10,1,0,14,8,2,1,2,0,1,0,10,1,1,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,4,6,1,1,0,8,1,1,6,6,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 11:00:00+00:00,23,12,1,5,2,2,1,0,16,1,4,2,11,3,9,0,0,23,10,1,5,2,5,0,0,19,0,2,2,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,1,3,9,5,1,0,15,2,5,9,17,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 12:00:00+00:00,20,13,0,2,2,2,1,0,13,1,4,2,6,2,12,0,0,32,10,1,9,6,4,2,0,20,3,4,5,17,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,1,11,9,5,1,0,28,5,4,8,22,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 13:00:00+00:00,15,6,0,3,4,1,1,0,11,1,0,3,6,1,8,0,0,32,16,2,4,5,4,1,0,22,1,4,5,14,1,16,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51,29,2,10,4,4,2,0,41,4,2,4,19,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 14:00:00+00:00,25,10,1,6,5,2,1,0,20,0,0,5,8,4,13,0,0,22,9,1,2,2,8,0,0,16,1,3,2,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,4,5,6,7,2,0,33,2,3,6,18,5,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 15:00:00+00:00,18,10,0,2,1,4,1,0,13,4,0,1,8,4,6,0,0,14,8,2,1,2,0,1,0,10,2,0,2,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,3,4,3,0,0,10,0,2,4,5,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 16:00:00+00:00,25,17,1,4,3,0,0,0,18,1,3,3,16,1,8,0,0,11,6,0,4,1,0,0,0,9,0,1,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,1,3,4,0,0,0,9,3,2,4,6,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 17:00:00+00:00,9,6,0,1,1,1,0,0,7,0,1,1,6,0,3,0,0,17,11,0,3,0,2,1,0,14,0,3,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,3,5,0,1,0,14,0,2,5,9,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 18:00:00+00:00,10,4,1,0,1,3,1,0,8,1,0,1,6,1,3,0,0,17,10,1,3,3,0,0,0,11,1,3,2,5,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,1,9,0,0,0,6,1,1,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 19:00:00+00:00,12,7,0,2,2,0,1,0,8,0,2,2,3,0,9,0,0,18,11,1,0,5,1,0,0,10,0,3,5,4,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,3,0,0,0,4,1,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 20:00:00+00:00,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,1,1,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07 21:00:00+00:00,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,1,3,0,0,0,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
